종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"425040","티이엠씨","KOSDAQ","기술성장기업부","7060","20","0.28","7070","7160","6960","39600","279651155","150583318920","21329082"
"241790","티이엠씨씨엔에스","KOSDAQ","우량기업부","7010","40","0.57","7060","7070","6900","21326","149423490","70118464340","10002634"
"022220","티케이지애강","KOSDAQ","중견기업부","857","-7","-0.81","872","872","855","16687","14301665","44387954203","51794579"
"104480","티케이케미칼","KOSDAQ","우량기업부","1700","-18","-1.05","1718","1732","1693","188459","320667522","154522237800","90895434"
"081150","티플랙스","KOSDAQ","우량기업부","3290","-50","-1.50","3325","3350","3290","84873","280915465","79843042580","24268402"
"130740","티피씨글로벌","KOSDAQ","중견기업부","1783","0","0.00","1783","1807","1749","6916","12309411","20106318657","11276679"
"217880","틸론","KONEX","일반기업부","2480","-15","-0.60","2490","2490","2460","524","1300600","26603679200","10727290"
"084730","팅크웨어","KOSDAQ","우량기업부","8550","-70","-0.81","8650","8650","8460","5708","48834850","94985575200","11109424"
"440110","파두","KOSDAQ","기술성장기업부","13740","770","5.94","12970","14180","12790","460041","6331381170","679329411420","49441733"
"034230","파라다이스","KOSPI",,"20350","-500","-2.40","21200","21525","20250","861317","18003398100","1861237617800","91461308"
"288330","파라택시스코리아","KOSDAQ","관리종목(소속부없음)","2720","275","11.25","2445","2750","2390","2017421","5295440980","225273598720","82821176"
"033540","파라텍","KOSDAQ","중견기업부","1375","-11","-0.79","1386","1402","1363","100856","138853796","51907711625","37751063"
"388870","파로스아이바이오","KOSDAQ","기술성장기업부","5540","-110","-1.95","5600","5670","5530","37546","209390930","71720463280","12945932"
"043200","파루","KOSDAQ","벤처기업부","1111","-17","-1.51","1120","1135","1096","370096","409749136","46444593965","41804315"
"214450","파마리서치","KOSDAQ GLOBAL","우량기업부","692000","-19000","-2.67","700000","700000","677000","47137","32596042000","7189636416000","10389648"
"217950","파마리서치바이오","KONEX","일반기업부","35000","-600","-1.69","35850","35850","34400","6681","232537700","146413400000","4183240"
"208340","파멥신","KOSDAQ","관리종목(소속부없음)","2915","0","0.00","0","0","0","0","0","233786229820","80201108"
"005690","파미셀","KOSPI",,"10690","-330","-2.99","11020","11020","10560","846379","9056917125","641581345160","60016964"
"177830","파버나인","KOSDAQ","우량기업부","2870","-25","-0.86","2905","2920","2855","23418","67236735","38727639370","13493951"
"037070","파세코","KOSDAQ","중견기업부","5930","-40","-0.67","5970","6010","5890","26158","155060735","118600000000","20000000"
"150900","파수","KOSDAQ","벤처기업부","4365","30","0.69","4395","4395","4305","15529","67409800","51061429530","11697922"
"037030","파워넷","KOSDAQ","우량기업부","2855","-70","-2.39","2925","2930","2840","146583","420359075","68738507425","24076535"
"047310","파워로직스","KOSDAQ","중견기업부","4345","0","0.00","4320","4350","4315","31572","136732825","159073730475","36610755"
"266870","파워풀엑스","KONEX","일반기업부","779","-120","-13.35","900","900","765","225","186581","4992361720","6408680"
"368770","파이버프로","KOSDAQ","벤처기업부","5890","-70","-1.17","5960","6000","5820","31679","186214955","193511385250","32854225"
"170790","파이오링크","KOSDAQ","우량기업부","8190","180","2.25","8100","8330","8100","47220","388996970","55027700910","6718889"
"049120","파인디앤씨","KOSDAQ","벤처기업부","901","7","0.78","917","917","895","20001","18098814","47760495419","53008319"
"038950","파인디지털","KOSDAQ","중견기업부","3375","-55","-1.60","3385","3430","3305","4012","13425335","34461331875","10210765"
"387570","파인메딕스","KOSDAQ","기술성장기업부","7990","-130","-1.60","8010","8130","7940","34133","273851240","44950941000","5625900"
"441270","파인엠텍","KOSDAQ","중견기업부","11530","30","0.26","11500","11830","11370","1314199","15198701225","431711390850","37442445"
"106240","파인테크닉스","KOSDAQ","우량기업부","1119","45","4.19","1074","1136","1063","400950","443474386","19022261460","16999340"
"131760","파인텍","KOSDAQ","벤처기업부","884","-22","-2.43","906","906","875","274306","242666122","38393519372","43431583"
"065690","파커스","KOSDAQ","투자주의환기종목(소속부없음)","1060","-1","-0.09","1061","1064","1050","10112","10682376","14892290860","14049331"
"140860","파크시스템스","KOSDAQ GLOBAL","우량기업부","251000","4500","1.83","247500","252500","245000","16520","4120989750","1755116747000","6992497"
"091700","파트론","KOSDAQ GLOBAL","우량기업부","6390","20","0.31","6330","6390","6330","57673","367353880","364230000000","57000000"
"202960","판도라티비","KONEX","일반기업부","820","-26","-3.07","899","899","811","302","247620","9770777240","11915582"
"032800","판타지오","KOSDAQ","중견기업부","501","-2","-0.40","509","509","497","199393","99822713","23024486058","45957058"
"318010","팜스빌","KOSDAQ","중견기업부","4385","-5","-0.11","4490","4540","4320","98230","433048754","34770147130","7929338"
"036580","팜스코","KOSPI",,"2765","-65","-2.30","2855","2855","2735","24081","66570310","101552762395","36727943"
"027710","팜스토리","KOSDAQ","중견기업부","1185","2","0.17","1183","1189","1180","52623","62215553","132028671000","111416600"
"004720","팜젠사이언스","KOSPI",,"4470","-10","-0.22","4470","4510","4440","72760","325266480","84002720850","18792555"
"266350","팡스카이","KONEX","일반기업부","398","0","0.00","0","0","0","0","0","4835528860","12149570"
"225590","패션플랫폼","KOSDAQ","우량기업부","889","-11","-1.22","900","900","887","19205","17141910","23680037857","26636713"
"054300","팬스타엔터프라이즈","KOSDAQ","벤처기업부","946","41","4.53","920","1020","917","6244951","6074395074","109491827940","115741890"
"068050","팬엔터테인먼트","KOSDAQ","중견기업부","2320","-125","-5.11","2415","2420","2315","817358","1923846741","64250256320","27694076"
"028670","팬오션","KOSPI",,"3930","-30","-0.76","3975","3990","3905","486497","1915203873","2100858182160","534569512"
"222110","팬젠","KOSDAQ","기술성장기업부","5890","-60","-1.01","5950","5980","5810","7974","46845630","79480820330","13494197"
"271830","팸텍","KOSDAQ","벤처기업부","1886","15","0.80","1858","1910","1858","45366","85018265","55618520972","29490202"
"010820","퍼스텍","KOSPI",,"4205","-140","-3.22","4460","4470","4180","768303","3297744900","205085999290","48771938"
"016800","퍼시스","KOSPI",,"44550","550","1.25","44500","44900","43950","327","14527700","512325000000","11500000"
"263750","펄어비스","KOSDAQ GLOBAL","우량기업부","33000","1550","4.93","31700","33350","31550","315762","10321519600","2120179215000","64247855"
"251970","펌텍코리아","KOSDAQ","우량기업부","65250","-1750","-2.61","67300","67300","64800","38628","2530212550","809100000000","12400000"
"001020","페이퍼코리아","KOSPI",,"742","3","0.41","736","746","728","12212","9018347","132063618246","177983313"
"327610","펨토바이오메드","KONEX","일반기업부","3650","-150","-3.95","3850","3850","3235","1021","3630020","31156713900","8536086"
"168360","펨트론","KOSDAQ","우량기업부","11150","270","2.48","10930","11560","10700","114219","1281071005","237364366600","21288284"
"087010","펩트론","KOSDAQ","기술성장기업부","320000","6500","2.07","312000","329000","310000","118997","37982571250","7455152000000","23297350"
"090080","평화산업","KOSPI",,"1014","7","0.70","1008","1020","1001","151120","152585970","55670890626","54902259"
"010770","평화홀딩스","KOSPI",,"4130","0","0.00","4130","4185","4090","209985","870616816","60403174580","14625466"
"064800","포니링크","KOSDAQ","중견기업부","994","-4","-0.40","998","1011","983","119885","119299978","127040454212","127807298"
"119500","포메탈","KOSDAQ","중견기업부","3015","-5","-0.17","3000","3030","2990","24115","72501220","35719404480","11847232"
"389140","포바이포","KOSDAQ","벤처기업부","13750","420","3.15","13550","14080","13360","133934","1846926535","153583856250","11169735"
"105760","포스뱅크","KOSDAQ","벤처기업부","6210","-30","-0.48","6270","6270","6170","23372","145228910","59962797450","9655845"
"022100","포스코DX","KOSPI",,"23500","0","0.00","23800","23800","23250","96994","2277585250","3572816131500","152034729"
"058430","포스코스틸리온","KOSPI",,"37850","-300","-0.79","38050","38300","37800","5493","208568425","227100000000","6000000"
"009520","포스코엠텍","KOSDAQ GLOBAL","우량기업부","13320","-90","-0.67","13530","13580","13300","76359","1022521130","554680803960","41642703"
"047050","포스코인터내셔널","KOSPI",,"50000","-2400","-4.58","51800","51800","49900","518679","26189136600","8796139400000","175922788"
"003670","포스코퓨처엠","KOSPI",,"152100","-2300","-1.49","156800","156800","151800","159959","24494341450","13528720062000","88946220"
"189690","포시에스","KOSDAQ","벤처기업부","2195","-25","-1.13","2210","2225","2190","36312","79893101","59971721955","27321969"
"318020","포인트모바일","KOSDAQ","벤처기업부","4600","-85","-1.81","4685","4725","4580","5026","23109215","58246451200","12662272"
"256630","포인트엔지니어링","KOSDAQ","벤처기업부","1167","6","0.52","1161","1169","1155","7044","8205162","67682583024","57997072"
"331380","포커스에이아이","KOSDAQ","투자주의환기종목(소속부없음)","2230","-25","-1.11","2255","2295","2165","53390","117794175","54054838740","24239838"
"208710","포톤","KOSDAQ","중견기업부","2260","65","2.96","2240","2375","2170","446882","1015078790","29787098320","13180132"
"472850","폰드그룹","KOSDAQ","중견기업부","9320","-250","-2.61","9570","9750","9270","104536","985424200","301445455560","32343933"
"039980","폴라리스AI","KOSDAQ","중견기업부","2315","-20","-0.86","2335","2340","2295","180930","418626848","168482866440","72778776"
"041910","폴라리스AI파마","KOSDAQ","중견기업부","6440","0","0.00","6400","6460","6360","16422","105109920","86950349080","13501607"
"234100","폴라리스세원","KOSDAQ","우량기업부","1297","4","0.31","1293","1298","1280","153468","197575311","90894606941","70080653"
"041020","폴라리스오피스","KOSDAQ","벤처기업부","5490","-20","-0.36","5530","5540","5460","168692","924446540","272992984020","49725498"
"114630","폴라리스우노","KOSDAQ","우량기업부","507","0","0.00","510","515","501","107384","54110986","44589406836","87947548"
"290720","푸드나무","KOSDAQ","투자주의환기종목(소속부없음)","2060","10","0.49","2035","2180","2025","5321","11000785","60531645640","29384294"
"005670","푸드웰","KOSDAQ","우량기업부","7610","-90","-1.17","7780","7810","7520","134898","1030963200","76100000000","10000000"
"094940","푸른기술","KOSDAQ","벤처기업부","8570","-830","-8.83","9290","9320","8550","1999606","17735013015","71657078020","8361386"
"057880","푸른소나무","KOSDAQ","관리종목(소속부없음)","8790","0","0.00","0","0","0","0","0","216061434720","24580368"
"007330","푸른저축은행","KOSDAQ","우량기업부","9820","-90","-0.91","9990","9990","9730","14928","146310610","148113096000","15082800"
"017810","풀무원","KOSPI",,"14050","-100","-0.71","14160","14200","14020","88003","1240702400","535593615100","38120542"
"093380","풍강","KOSDAQ","중견기업부","3030","40","1.34","2990","3065","2990","3545","10719880","29934318390","9879313"
"023900","풍국주정","KOSDAQ","우량기업부","9340","50","0.54","9370","9510","9300","22636","213352670","117684000000","12600000"
"103140","풍산","KOSPI",,"118600","-1900","-1.58","120100","120500","117100","91251","10781885350","3323679370800","28024278"
"005810","풍산홀딩스","KOSPI",,"39500","-300","-0.75","39950","39950","39250","16139","636885550","569483034000","14417292"
"371950","풍원정밀","KOSDAQ","기술성장기업부","11450","310","2.78","11290","11560","11130","21174","240695540","240913587600","21040488"
"370090","퓨런티어","KOSDAQ","기술성장기업부","13530","-80","-0.59","13600","13780","13480","13243","179682625","115773909900","8556830"
"445180","퓨릿","KOSDAQ","중견기업부","6490","-50","-0.76","6540","6600","6480","31332","204880920","110584330120","17039188"
"151910","퓨처코어","KOSDAQ","관리종목(소속부없음)","640","0","0.00","0","0","0","0","0","121645902080","190071722"
"341170","퓨쳐메디신","KONEX","일반기업부","1685","-12","-0.71","1505","1695","1505","67","110025","17748450425","10533205"
"220100","퓨쳐켐","KOSDAQ","기술성장기업부","18710","20","0.11","18640","18970","18160","109137","2039538475","413531320050","22102155"
"035200","프럼파스트","KOSDAQ","벤처기업부","3850","-20","-0.52","3865","3900","3810","47905","184457015","37462771500","9730590"
